date,qqq_close,qqq_volume,tqqq_close,tqqq_volume,qqew_close,qqew_volume,spy_close,spy_volume,vix_close,vix_volume,vix9d_close,vix9d_volume,vix3m_close,vix3m_volume,vxn_close,vxn_volume,skew_close,skew_volume,cpc_close,cpc_volume,tnx_close,tnx_volume,btc_close,btc_volume,qqq_ret_1d,qqq_ret_5d,qqq_ret_21d,qqq_fwd_21d,qqq_fwd_63d,qqq_sma5,qqq_sma10,qqq_sma20,qqq_sma50,qqq_sma200,qqq_high252,qqq_drawdown,qqq_rsi14,realized_vol_10d,realized_vol_5d,vix_ratio_3m,vix9d_ratio_3m,vix_change_5d,vxn_change_5d,skew_change_5d,cpc_change_5d,tnx_change_5d,btc_ret_5d,btc_above_5d_low,tqqq_qqq_volume_ratio,tqqq_ratio_pct_252,qqew_rel_qqq_10d,qqq_rel_spy_5d,finra_debit,finra_debit_to_free_cash,finra_margin_debt_pct_lookback,finra_margin_ratio_pct_lookback,finra_margin_mom,finra_margin_3m,s_drawdown_zone,s_price_stabilizing,s_oversold_rebound,s_vol_easing,s_vol_term,s_short_vol_term,s_options_skew_cooling,s_rate_easing,s_crypto_stable,s_leverage_cooling,s_breadth_recovering,s_tech_relative,s_finra_margin_cooling,bottom_score_raw,bottom_score,bottom_score_pct,bottom_score_available_signals
2021-11-17,386.7480773925781,28703300.0,40.35897445678711,115936000.0,117.47676849365234,215800.0,440.0705871582031,47858300.0,17.110000610351562,0.0,11.510000228881836,0.0,21.579999923706055,0.0,21.559999465942383,0.0,141.9600067138672,0.0,,,1.6039999723434448,0.0,60368.01171875,39178392930.0,0.0005284113678947211,0.02084666655442935,0.059019391654871356,-0.031989524784302614,-0.1301179732187292,384.180322265625,384.6432739257813,378.5035339355469,365.7364343261719,340.4610205078125,387.6914367675781,-0.0024332736953526224,71.10500107649855,0.1281521458242048,0.07257948933903541,0.792863793829577,0.5333642386271685,-1.6199989318847656,-1.710000991821289,-2.92999267578125,,0.04400002956390381,-0.07119320474176616,0.003436857419438999,4.03911745339386,0.8015873015873016,-0.0022449629182255126,0.01099020436103948,903117.0,3.9389433833887972,0.9966329966329966,0.9393939393939394,-0.00924584085261837,0.02382261481935788,0,2,0,2,2,2.0,1.0,0,0,1,1,2,1.0,14.0,10.769230769230768,53.84615384615385,13
2021-11-18,390.75537109375,45721500.0,41.59348678588867,173683200.0,117.4182357788086,31700.0,441.56524658203125,50625600.0,17.59000015258789,0.0,12.430000305175781,0.0,21.899999618530273,0.0,21.389999389648438,0.0,144.8000030517578,0.0,,,1.5889999866485596,0.0,56942.13671875,41388338699.0,0.010361509042756456,0.028572319091315412,0.07139072665925639,-0.05121064282295784,-0.14885828729661477,386.35125122070315,384.98662109375,379.6940399169922,366.1780151367187,340.81444412231446,390.75537109375,0.0,73.00023901433809,0.12235350058952825,0.08282349565049035,0.8031963679900909,0.5675799324972759,-0.06999969482421875,-0.9800014495849609,0.7700042724609375,,0.029000043869018555,-0.12329220992843648,0.0,3.798720514418818,0.7222222222222222,-0.007880388351819034,0.015521533078142857,903117.0,3.9389433833887972,0.9966329966329966,0.9393939393939394,-0.00924584085261837,0.02382261481935788,0,2,0,2,2,2.0,0.0,0,0,2,0,2,1.0,13.0,10.0,50.0,13
2021-11-19,392.93402099609375,45191700.0,42.29788589477539,129214400.0,117.1549072265625,29700.0,440.7755432128906,57315600.0,17.90999984741211,0.0,12.449999809265137,0.0,21.920000076293945,0.0,21.75,0.0,148.44000244140625,0.0,,,1.5360000133514404,0.0,58119.578125,38702407772.0,0.005575482932571152,0.023536878582095522,0.07082465143642813,-0.03535484233742703,-0.16207896727950766,388.1584045410156,385.51087951660156,381.1476425170898,366.7191320800781,341.1733335876465,392.93402099609375,0.0,73.71151620578362,0.1245795374605456,0.07115398067841865,0.817062033990658,0.5679744418764656,1.6199989318847656,0.3299999237060547,4.07000732421875,,-0.046000003814697266,-0.09408892066638652,0.020677857806173483,2.859250703115838,0.19047619047619047,-0.013342148931837494,0.020000751103461,903117.0,3.9389433833887972,0.9966329966329966,0.9393939393939394,-0.00924584085261837,0.02382261481935788,0,2,0,0,2,2.0,0.0,1,1,0,0,2,1.0,11.0,8.461538461538462,42.30769230769231,13
2021-11-22,388.372314453125,61715400.0,40.831764221191406,179044800.0,115.4676284790039,43700.0,439.5347595214844,72762000.0,19.170000076293945,0.0,16.059999465942383,0.0,22.6299991607666,0.0,23.5,0.0,147.44000244140625,0.0,,,1.625,0.0,56289.2890625,35036121783.0,-0.01160934482436704,0.0118849842287847,0.06736165784717962,-0.012138281200397505,-0.1739523018054745,389.0707214355469,385.63148498535156,382.18689727783203,367.1740655517578,341.49865646362304,392.93402099609375,-0.01160934482436704,63.490432645294284,0.14048418626960696,0.1364471609735345,0.8471056468057134,0.70967742207368,2.6800003051757812,1.7900009155273438,5.05999755859375,,0.001999974250793457,-0.11436163462002369,0.0,2.9011365072575077,0.21428571428571427,-0.01778984833436592,0.011581826398246564,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,0,2,2.0,0.0,1,0,0,0,2,0.0,9.0,6.923076923076923,34.61538461538461,13
2021-11-23,386.60211181640625,70098700.0,40.2754020690918,226025600.0,115.27254486083984,37900.0,440.1175842285156,73206500.0,19.3799991607666,0.0,16.350000381469727,0.0,22.450000762939453,0.0,24.43000030517578,0.0,146.99000549316406,0.0,,,1.6670000553131104,0.0,57569.07421875,37485803899.0,-0.004558004190415632,0.00015079421973385188,0.051728927402666214,-0.00013324725939278803,-0.14228415483268386,389.08237915039064,385.84157409667966,383.07976989746095,367.6143859863281,341.81546737670897,392.93402099609375,-0.016114433572425257,56.02571318020331,0.1375884216083836,0.13615586318746586,0.8632516036595944,0.7282850701929761,3.009998321533203,3.1499996185302734,7.4300079345703125,,0.03300011157989502,-0.043087070885476475,0.022735855747423095,3.2243907518969683,0.3888888888888889,-0.02051739382811124,0.0024792224175655964,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,0,2,2.0,0.0,0,1,0,0,1,0.0,8.0,6.153846153846154,30.76923076923077,13
2021-11-24,387.84716796875,46954400.0,40.64790725708008,198241600.0,115.50662231445312,28300.0,441.2926025390625,61858800.0,18.579999923706055,0.0,14.819999694824219,0.0,21.899999618530273,0.0,23.81999969482422,0.0,148.14999389648438,0.0,,,1.6449999809265137,0.0,56280.42578125,36635566789.0,0.003220510479091887,0.0028418772850322682,0.05180416327864923,0.013128831150519105,-0.13177953912258544,389.302197265625,386.741259765625,383.9920989990234,368.02539611816405,342.14218673706057,392.93402099609375,-0.012945819795518121,50.84594152525047,0.10813594393024298,0.13806776290984596,0.8484018377783412,0.6767123266196112,1.4699993133544922,2.260000228881836,6.1899871826171875,,0.04100000858306885,-0.0677111241719166,0.0,4.222002623822261,0.8452380952380952,-0.023609146024274774,6.48350423997357e-05,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,0,2,2.0,0.0,0,0,1,0,1,0.0,8.0,6.153846153846154,30.76923076923077,13
2021-11-26,380.49407958984375,51533300.0,38.40573501586914,177682400.0,113.59500122070312,38300.0,431.450439453125,112669600.0,28.6200008392334,0.0,30.600000381469727,0.0,29.170000076293945,0.0,28.450000762939453,0.0,148.27000427246094,0.0,,,1.4819999933242798,0.0,53569.765625,41810748221.0,-0.018958726493778832,-0.02626014192763171,0.029473691511370692,0.02792125139256152,-0.11236490447969727,387.24993896484375,386.80059509277345,384.33155059814453,368.28429260253904,342.42327209472654,392.93402099609375,-0.03165911003255595,40.53724827771603,0.1520031646106403,0.1622365098340717,0.9811450382028787,1.04902297913732,11.030000686645508,7.060001373291016,3.470001220703125,,-0.10699999332427979,-0.05922452665250166,0.0,3.4479142612640756,0.5357142857142857,-0.02352536664361471,-0.003432048692601719,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,1,0.0,0.0,2,0,0,0,1,0.0,4.0,3.076923076923077,15.384615384615385,13
2021-11-29,388.751708984375,54447100.0,40.791175842285156,158932000.0,115.20426940917969,21500.0,436.7428894042969,86268800.0,22.959999084472656,0.0,21.43000030517578,0.0,25.040000915527344,0.0,24.6299991607666,0.0,149.92999267578125,0.0,,,1.5299999713897705,0.0,57806.56640625,32370840356.0,0.021702386022491194,-0.010643802237119915,0.04026346840452555,0.005936594681871243,-0.14452174396339446,386.4134765625,387.2859405517578,384.9919708251953,368.79539306640623,342.7365837097168,392.93402099609375,-0.010643802237119915,51.73226225074056,0.18088356401239197,0.24790801131109957,0.9169328372602066,0.8558306518226605,5.049999237060547,2.8799991607666016,1.489990234375,,-0.006000041961669922,-0.005385650220598559,0.07908940298355094,2.919016807139407,0.21825396825396826,-0.029573164297300725,-0.0015086082001748435,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,1,0,0,2,2.0,0.0,1,1,0,0,1,0.0,8.0,6.153846153846154,30.76923076923077,13
2021-11-30,383.04229736328125,81332700.0,39.03851318359375,302586000.0,112.3563461303711,53300.0,428.244873046875,148559600.0,27.190000534057617,0.0,28.3799991607666,0.0,28.1299991607666,0.0,27.389999389648438,0.0,150.5500030517578,0.0,,,1.4429999589920044,0.0,57005.42578125,36708594618.0,-0.014686524815568647,-0.013723988274882748,0.01996838402174972,0.017879732590369457,-0.11720204628439723,385.34747314453125,387.20909729003904,385.30272521972654,369.34239990234374,343.0257585144043,392.93402099609375,-0.025174006587001085,48.50540861626962,0.19808242823644914,0.2562140631486745,0.9665837662725558,1.008887309188003,8.020000457763672,3.8899993896484375,3.1100006103515625,,-0.1820000410079956,0.012722433178270265,0.06413431375265599,3.720348642059098,0.6785714285714286,-0.03855492231818447,0.012277360266161663,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,1,0.0,0.0,2,2,0,0,2,0.0,7.0,5.384615384615384,26.923076923076923,13
2021-12-01,376.5256652832031,77766500.0,37.035133361816406,302551200.0,110.53251647949219,48200.0,423.48828125,131939200.0,31.1200008392334,0.0,33.93000030517578,0.0,30.790000915527344,0.0,30.950000762939453,0.0,155.2100067138672,0.0,,,1.434000015258789,0.0,57229.828125,36858195307.0,-0.017012826324758867,-0.02606412698021765,-0.0008002187259118498,0.029030248274577453,-0.11475205084003537,383.3321838378906,386.2072814941406,385.20886688232423,369.75032287597656,343.29015197753904,392.93402099609375,-0.04175855190979694,47.66002649188901,0.21003349555470158,0.27649329439842757,1.0107177627117132,1.101981139859757,11.740001678466797,6.520000457763672,8.220001220703125,,-0.2330000400543213,-0.005892853035310952,0.06832328753538386,3.8905081236779333,0.7896825396825397,-0.03775254867246991,0.01217984677576478,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,0,0.0,0.0,2,1,1,0,2,0.0,6.0,4.615384615384616,23.076923076923077,13
2021-12-02,379.2394104003906,84416600.0,37.73237991333008,396432800.0,112.09302520751953,34600.0,429.9745178222656,127637800.0,27.950000762939453,0.0,28.040000915527344,0.0,29.149999618530273,0.0,29.780000686645508,0.0,151.3800048828125,0.0,,,1.4479999542236328,0.0,56477.81640625,32379968686.0,0.0072073310464675355,-0.022193684211851528,0.0022108142390211416,0.0315020209759187,-0.13382402087339929,381.6106323242187,385.4564147949219,385.0498443603516,370.1459912109375,343.5751892089844,392.93402099609375,-0.03485218857096439,49.35589226309794,0.2153769355269753,0.2853996933683716,0.9588336579315769,0.9619211417657337,9.370000839233398,5.960000991821289,3.230010986328125,,-0.19700002670288086,0.003507269574811289,0.054285299689511124,4.6961474401954115,0.9126984126984127,-0.026936237842948074,0.0035448055357756303,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,1,1.0,0.0,2,2,1,0,1,0.0,8.0,6.153846153846154,30.76923076923077,13
2021-12-03,372.6448974609375,105349100.0,35.8364372253418,480573600.0,110.41546630859375,41700.0,426.2331848144531,137331600.0,30.670000076293945,0.0,31.700000762939453,0.0,31.780000686645508,0.0,33.40999984741211,0.0,149.63999938964844,0.0,,,1.343000054359436,0.0,53598.24609375,39789134215.0,-0.017388785971613085,-0.02062892052714016,-0.02556081516644859,0.03613997347272435,-0.1510065492692224,380.0407958984375,383.64536743164064,384.3159942626953,370.34343688964844,343.8342808532715,392.93402099609375,-0.05163493729487467,39.56724213051769,0.21627806027426494,0.28051266079785797,0.9650723541104893,0.9974826959730158,2.049999237060547,4.959999084472656,1.3699951171875,,-0.13899993896484375,0.0005316519200282421,0.0,4.561724779803529,0.9007936507936508,-0.01393819332254842,-0.008641049827712743,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,1,0,1,0.0,0.0,2,1,1,0,0,0.0,6.0,4.615384615384616,23.076923076923077,13
2021-12-06,375.6308898925781,67588800.0,36.674564361572266,304828000.0,111.5468521118164,19400.0,431.2812194824219,98977500.0,27.18000030517578,0.0,27.290000915527344,0.0,28.8799991607666,0.0,30.170000076293945,0.0,151.63999938964844,0.0,,,1.434000015258789,0.0,50582.625,37707308001.0,0.008012970127824204,-0.033751154756529234,-0.030184220254962146,-0.003674807186769824,-0.16167014917042644,377.4166320800781,381.91505432128906,383.7129669189453,370.5937945556641,344.1498815917969,392.93402099609375,-0.04403571637714632,42.80339826027374,0.219822219900516,0.20913532944025182,0.9411357719878238,0.9449446574984924,4.220001220703125,5.540000915527344,1.7100067138671875,,-0.09599995613098145,-0.12496748821720283,0.0,4.510037165920981,0.8968253968253969,-0.004009564814611677,-0.021514748400959238,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,2,1.0,0.0,2,0,1,1,0,0.0,7.0,5.384615384615384,26.923076923076923,13
2021-12-07,386.9425354003906,56005300.0,39.98170471191406,270578400.0,114.32647705078125,22400.0,440.2021789550781,95484700.0,21.889999389648438,0.0,20.829999923706055,0.0,24.959999084472656,0.0,25.790000915527344,0.0,151.66000366210938,0.0,,,1.4800000190734863,0.0,50700.0859375,33676814852.0,0.03011372550071001,0.01018226463227978,-0.001931694373833892,-0.03348031004470031,-0.15688151734795508,378.1966796875,381.77207641601564,383.70178070068357,371.1283526611328,344.5266926574707,392.93402099609375,-0.015248070351644882,50.30478004282084,0.2745220441748476,0.3165852485812395,0.8770032128433036,0.8345352839641798,-5.30000114440918,-1.5999984741210938,1.1100006103515625,,0.037000060081481934,-0.11060946843807151,0.002322159783127109,4.831299894831382,0.9325396825396826,-0.006224318533374462,-0.01725753221271087,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,2,2,2.0,0.0,0,0,1,0,0,0.0,9.0,6.923076923076923,34.61538461538461,13
2021-12-08,388.673828125,39204000.0,40.53807067871094,205243600.0,114.67760467529297,31200.0,441.3678894042969,72238800.0,19.899999618530273,0.0,17.5,0.0,23.6299991607666,0.0,24.81999969482422,0.0,151.1999969482422,0.0,,,1.5089999437332153,0.0,50504.796875,28479699446.0,0.004474288986652475,0.032263837400458906,0.003893852631393191,-0.0482089285983488,-0.16995784568921768,380.6263122558594,381.979248046875,383.91041107177733,371.9014007568359,344.89931777954104,392.93402099609375,-0.010842005638234342,51.438483040156605,0.27428363299655,0.26742465328075016,0.8421498233301113,0.7405840296878058,-11.220001220703125,-6.130001068115234,-4.010009765625,,0.07499992847442627,-0.11750919879247845,0.0,5.2352719110294865,0.9642857142857143,-0.010463869270975534,-0.009552691095715327,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,2,2,2.0,1.0,0,0,1,0,0,0.0,10.0,7.6923076923076925,38.46153846153847,13
2021-12-09,382.95477294921875,49973700.0,38.78779220581055,212802000.0,113.05857849121094,30300.0,438.38787841796875,61272600.0,21.579999923706055,0.0,20.489999771118164,0.0,24.65999984741211,0.0,26.420000076293945,0.0,149.66000366210938,0.0,,,1.4869999885559082,0.0,47672.12109375,29603577251.0,-0.01471427907397449,0.009796878823605137,-0.004021957982547675,-0.033359333449255346,-0.17503284413908038,381.369384765625,381.49000854492186,384.1156341552734,372.5715447998047,345.2981083679199,392.93402099609375,-0.025396752415526302,44.318459660419,0.2842078235659492,0.3061663411472918,0.8751013810720165,0.8309002391688353,-6.370000839233398,-3.3600006103515625,-1.720001220703125,,0.03900003433227539,-0.15591423098159185,0.0,4.2582798552038374,0.873015873015873,-0.00868934464366089,-0.00958272925455994,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,2,2,2.0,1.0,0,0,2,0,0,0.0,11.0,8.461538461538462,42.30769230769231,13
2021-12-10,387.1177062988281,52545800.0,39.988861083984375,203075200.0,113.84860229492188,25100.0,442.5146484375,77159800.0,18.690000534057617,0.0,15.699999809265137,0.0,23.18000030517578,0.0,23.950000762939453,0.0,147.33999633789062,0.0,,,1.4889999628067017,0.0,47243.3046875,30966005122.0,0.010870561339527685,0.038838070604221064,0.021822326056996078,-0.029389503710384624,-0.19957701465336464,384.2639465332031,382.1523712158203,384.4764831542969,373.35062438964843,345.71136489868167,392.93402099609375,-0.014802268030956411,45.88271587069167,0.2709365350775602,0.25415545440685483,0.8062985456425724,0.6773080070132501,-11.979999542236328,-9.459999084472656,-2.3000030517578125,,0.14599990844726562,-0.11856621940826972,0.0,3.8647275329331743,0.7857142857142857,-0.014915806739322246,0.0006160494428861796,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,2,2,2.0,1.0,0,0,2,0,1,0.0,12.0,9.230769230769232,46.15384615384615,13
2021-12-13,381.5249938964844,50166400.0,38.269630432128906,179145200.0,112.73673248291016,81700.0,438.5946960449219,87724700.0,20.309999465942383,0.0,18.540000915527344,0.0,24.31999969482422,0.0,24.040000915527344,0.0,146.07000732421875,0.0,,,1.4240000247955322,0.0,46737.48046875,32166727776.0,-0.014447059153699815,0.01569121220459757,0.0042755053244194485,-0.011255889246765904,-0.16236887599724548,385.44276733398436,381.42969970703126,384.35782012939455,373.97466430664065,346.05086303710937,392.93402099609375,-0.029035477942804033,45.22261584315007,0.25722544633455446,0.29879648429290306,0.8351151200986551,0.762335573526879,-6.870000839233398,-6.129999160766602,-5.5699920654296875,,-0.009999990463256836,-0.07601710135150164,0.0,3.5710196466160617,0.6031746031746031,-0.002882849332125348,-0.0012452303520052999,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,2,0,2,2,2.0,1.0,1,0,0,1,1,0.0,12.0,9.230769230769232,46.15384615384615,13
2021-12-14,377.5760803222656,75199200.0,37.130645751953125,230933600.0,111.8882064819336,37300.0,435.5771789550781,97264100.0,21.889999389648438,0.0,21.020000457763672,0.0,25.350000381469727,0.0,25.309999465942383,0.0,137.75999450683594,0.0,,,1.437999963760376,0.0,46612.6328125,34638619079.0,-0.010350340442676687,-0.024206320632165768,-0.016468358477526035,-0.0259082040019194,-0.1222186003651834,383.56947631835936,380.88307800292966,384.04608764648435,374.66678833007813,346.39576751708984,392.93402099609375,-0.03908529130385685,43.88833211071735,0.2519903542790567,0.18677664268410465,0.8635108110550377,0.8291913270789856,0.0,-0.48000144958496094,-13.900009155273438,,-0.04200005531311035,-0.080620240566037,0.0,3.0709582016829966,0.32142857142857145,0.010250245917018175,-0.013845250343995974,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,1,2,2.0,1.0,1,0,0,2,0,0.0,9.0,6.923076923076923,34.61538461538461,13
2021-12-15,386.18389892578125,73858000.0,39.58770751953125,269061200.0,113.8875961303711,77500.0,442.383056640625,116899300.0,19.290000915527344,0.0,16.780000686645508,0.0,23.299999237060547,0.0,23.420000076293945,0.0,141.75,0.0,,,1.4630000591278076,0.0,48896.72265625,36541828520.0,0.022797573925151138,-0.006406217807950698,0.006183175091101001,-0.04169410755437164,-0.13139424048759352,383.0714904785156,381.8489013671875,384.02809143066406,375.4384753417969,346.8284881591797,392.93402099609375,-0.017178767196591505,48.97588745021492,0.2616489491654986,0.2707320589829658,0.827897062109986,0.7201717268709412,-0.6099987030029297,-1.3999996185302734,-9.449996948242188,,-0.045999884605407715,-0.031840029427897765,0.04900151967252708,3.642952693005497,0.6547619047619048,0.0045852337294085554,-0.008686286718275427,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,1,0,2,2,2.0,1.0,1,1,0,1,0,0.0,11.0,8.461538461538462,42.30769230769231,13
2021-12-16,376.2533264160156,82591400.0,36.567115783691406,296220000.0,111.91746520996094,19300.0,438.4819641113281,116568600.0,20.56999969482422,0.0,18.760000228881836,0.0,24.3700008392334,0.0,25.239999771118164,0.0,140.2899932861328,0.0,,,1.4220000505447388,0.0,47665.42578125,27268150947.0,-0.025714620773648944,-0.017499315863316767,-0.02662181157070098,-0.04088710996750855,-0.09022084311475587,381.731201171875,381.55029296875,383.50335388183595,375.96700256347657,347.236076965332,392.93402099609375,-0.042451642486421304,47.46920026502542,0.29561004105253996,0.3133199170197407,0.8440705369902353,0.7697989159967532,-1.010000228881836,-1.1800003051757812,-9.370010375976562,,-0.06499993801116943,-0.00014044503047883072,0.022586000944955664,3.5865719675414147,0.6190476190476191,0.006357736623660459,-0.0177101324205734,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,2,2,2.0,1.0,2,1,0,1,0,0.0,11.0,8.461538461538462,42.30769230769231,13
2021-12-17,374.3761901855469,80492500.0,36.008365631103516,300020800.0,111.83943939208984,73000.0,433.81524658203125,135511600.0,21.56999969482422,0.0,19.350000381469727,0.0,25.3799991607666,0.0,26.549999237060547,0.0,134.94000244140625,0.0,,,1.4019999504089355,0.0,46202.14453125,32902725329.0,-0.0049890222854620525,-0.03291380349171025,-0.031989524784302614,-0.04666551838063304,-0.08820149142955014,379.1828979492187,381.7234222412109,382.6843948364258,376.39379516601565,347.6120852661133,392.93402099609375,-0.04722887258146413,40.713774005735075,0.28218081662603156,0.2870395851306342,0.8498818127688503,0.7624113877585038,2.8799991607666016,2.5999984741210938,-12.399993896484375,,-0.08700001239776611,-0.02203825839739526,0.0,3.7273137248812,0.7023809523809523,0.00821238730234164,-0.01352059055466448,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,2,2.0,1.0,2,1,1,1,0,0.0,10.0,7.6923076923076925,38.46153846153847,13
2021-12-20,370.7445373535156,65336800.0,34.93144989013672,241866000.0,110.54225158691406,141200.0,429.2022705078125,107134800.0,22.8700008392334,0.0,22.209999084472656,0.0,26.309999465942383,0.0,27.8799991607666,0.0,131.7100067138672,0.0,,,1.4190000295639038,0.0,46880.27734375,30961902129.0,-0.009700544338119732,-0.02825622623794266,-0.05121064282295784,-0.049830691826197926,-0.06117475515816406,377.026806640625,381.2347869873047,381.5749206542969,376.7831640625,348.01228927612306,392.93402099609375,-0.05647127114706796,41.8368252319368,0.2831695114271969,0.28071109274343975,0.8692512848142785,0.8441656987953545,2.5600013732910156,3.839998245239258,-14.360000610351562,,-0.004999995231628418,0.0030552968103507716,0.014677518097484077,3.701834188390004,0.6825396825396826,0.004055052334979381,-0.006991121965751579,935862.0,4.138071003143806,1.0,0.9697986577181208,0.03625776062237773,0.10841572666417165,0,0,0,0,2,2.0,1.0,1,1,0,1,0,0.0,8.0,6.153846153846154,30.76923076923077,13
2021-12-21,379.0419006347656,48899500.0,37.26675033569336,219124800.0,113.32191467285156,94000.0,436.82440185546875,69806300.0,21.010000228881836,0.0,18.829999923706055,0.0,25.0,0.0,24.959999084472656,0.0,136.3300018310547,0.0,,,1.4869999885559082,0.0,48936.61328125,27055803928.0,0.02238027117130037,0.0038821853101735915,-0.03535484233742703,-0.0964001692370926,-0.09492276645482511,377.319970703125,380.44472351074216,381.10839996337893,377.3923645019531,348.396651763916,392.93402099609375,-0.03535484233742703,51.631686685759604,0.26104728545983724,0.3364011023120256,0.8404000091552735,0.7531999969482421,-0.8799991607666016,-0.35000038146972656,-1.42999267578125,,0.04900002479553223,0.0498573096717847,0.05918488801208066,4.4811255738811235,0.9166666666666666,0.011873761715488484,0.0010158966012672188,918598.0,3.8983440701414884,0.9966555183946488,0.9264214046822743,-0.01844716421865622,0.007737412854000647,0,1,0,2,2,2.0,1.0,0,2,1,2,1,1.0,15.0,11.538461538461537,57.692307692307686,13
2021-12-22,383.65814208984375,37042200.0,38.596763610839844,177222800.0,114.17044830322266,45500.0,441.19207763671875,58890200.0,18.6299991607666,0.0,14.760000228881836,0.0,23.559999465942383,0.0,22.149999618530273,0.0,136.3300018310547,0.0,,,1.4570000171661377,0.0,48628.51171875,24447979559.0,0.012178710183089247,-0.006540295550806818,-0.012138281200397505,-0.10318564459409263,-0.08593818979279666,376.8148193359375,379.9431549072266,380.9612014770508,378.118203125,348.8084086608887,392.93402099609375,-0.023606708532734055,52.796388004460525,0.26908854373827573,0.29937201281448506,0.7907470111660045,0.6264855926766231,-0.6600017547607422,-1.2700004577636719,-5.4199981689453125,,-0.006000041961669922,-0.00548525387653398,0.05251633256674615,4.784348661796545,0.9642857142857143,0.008593051336686086,-0.003858493883914238,918598.0,3.8983440701414884,0.9966555183946488,0.9264214046822743,-0.01844716421865622,0.007737412854000647,0,1,0,2,2,2.0,1.0,1,1,1,1,1,1.0,14.0,10.769230769230768,53.84615384615385,13
2021-12-23,386.55059814453125,29595500.0,39.51367950439453,131308400.0,114.99433135986328,74100.0,443.93731689453125,56439700.0,17.959999084472656,0.0,13.710000038146973,0.0,23.239999771118164,0.0,21.31999969482422,0.0,150.25999450683594,0.0,,,1.4930000305175781,0.0,50784.5390625,28223878108.0,0.00753914940767797,0.027367922103445075,-0.00013324725939278803,-0.1305301626575318,-0.09353467298359686,378.8742736816406,380.3027374267578,380.89637298583983,378.8462567138672,349.1999301147461,392.93402099609375,-0.016245533627707864,59.232823530365295,0.26078322448413505,0.20618249955518134,0.7728054759618671,0.5899311606356067,-2.6100006103515625,-3.9200000762939453,9.970001220703125,,0.07099997997283936,0.06543764647282257,0.09918142496936655,4.436769103410992,0.9166666666666666,0.00766006861963664,0.014743044130971938,918598.0,3.8983440701414884,0.9966555183946488,0.9264214046822743,-0.01844716421865622,0.007737412854000647,0,2,0,2,2,2.0,0.0,0,2,1,1,2,1.0,15.0,11.538461538461537,57.692307692307686,13
2021-12-27,392.93914794921875,32820700.0,41.4024543762207,125963200.0,116.29266357421875,27700.0,450.21990966796875,56808600.0,17.68000030517578,0.0,14.479999542236328,0.0,22.739999771118164,0.0,21.719999313354492,0.0,151.8699951171875,0.0,,,1.4809999465942383,0.0,50640.41796875,24324345758.0,0.016527072614433758,0.04958370283770397,0.013128831150519105,-0.14600449058429632,-0.09447515228144521,382.586865234375,380.8848815917969,381.5186264038086,379.57311096191404,349.6358969116211,392.93914794921875,0.0,60.9951863332965,0.2681845448216166,0.19353826861790924,0.7774846298649029,0.6367633987678059,-3.8899993896484375,-4.829999923706055,16.92999267578125,,0.07899999618530273,0.09606206557139485,0.08020730332776704,3.8379193618661396,0.7976190476190477,0.006334475757003855,0.011340020904043069,918598.0,3.8983440701414884,0.9966555183946488,0.9264214046822743,-0.01844716421865622,0.007737412854000647,0,2,0,2,2,2.0,0.0,0,2,2,1,2,1.0,16.0,12.307692307692308,61.53846153846154,13
